,Unnamed: 0,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,venue_id,day_of_the_week,month,year,holiday,kick_off_time_hour,home_team_id,capacity,away_team_id,home_C大阪,away_C大阪,home_FC東京,away_FC東京,home_G大阪,away_G大阪,home_京都,away_京都,home_仙台,away_仙台,home_千葉,away_千葉,home_名古屋,away_名古屋,home_大分,away_大分,home_大宮,away_大宮,home_山形,away_山形,home_川崎F,away_川崎F,home_広島,away_広島,home_徳島,away_徳島,home_新潟,away_新潟,home_札幌,away_札幌,home_東京V,away_東京V,home_松本,away_松本,home_柏,away_柏,home_横浜FC,away_横浜FC,home_横浜FM,away_横浜FM,home_浦和,away_浦和,home_清水,away_清水,home_湘南,away_湘南,home_甲府,away_甲府,home_磐田,away_磐田,home_神戸,away_神戸,home_福岡,away_福岡,home_鳥栖,away_鳥栖,home_鹿島,away_鹿島,score
3260,3260,18094,2016-07-30,18:04,6,1,甲府,浦和,山梨中銀スタジアム,1,29.5,58.0,15508,34,6,7,2016,0,18,23,15859,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-1
3261,3261,18095,2016-07-30,19:04,6,1,新潟,FC東京,デンカビッグスワンスタジアム,1,26.7,84.0,23510,10,6,7,2016,0,19,13,41684,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2
3262,3262,18096,2016-07-30,19:04,6,1,磐田,柏,ヤマハスタジアム(磐田),1,28.3,67.0,14353,17,6,7,2016,0,19,24,15165,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-1
3263,3263,18097,2016-07-30,19:04,6,1,G大阪,広島,市立吹田サッカースタジアム,1,29.9,62.0,32444,36,6,7,2016,0,19,2,39694,11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
3264,3264,18098,2016-07-30,19:05,6,1,神戸,大宮,ノエビアスタジアム神戸,1,27.3,82.0,11212,12,6,7,2016,0,19,25,28425,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
3265,3265,18099,2016-07-30,18:34,6,1,福岡,仙台,レベルファイブスタジアム,1,29.0,77.0,10097,20,6,7,2016,0,18,26,22331,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3266,3266,18100,2016-07-30,19:04,6,1,鳥栖,鹿島,ベストアメニティスタジアム,1,27.3,84.0,12803,15,6,7,2016,0,19,27,24130,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
3267,3267,18101,2016-08-06,18:34,7,1,浦和,湘南,埼玉スタジアム2002,1,30.6,65.0,29104,29,6,8,2016,0,18,20,62010,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
3268,3268,18102,2016-08-06,19:04,7,1,大宮,福岡,NACK5スタジアム大宮,1,32.2,61.0,10106,1,6,8,2016,0,19,8,15491,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
3269,3269,18103,2016-08-06,19:03,7,1,柏,横浜FM,日立柏サッカー場,1,30.3,65.0,12170,42,6,8,2016,0,19,17,15109,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3270,3270,18104,2016-08-06,19:04,7,1,FC東京,磐田,味の素スタジアム,1,28.6,71.0,28291,27,6,8,2016,0,19,1,48999,24,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1
3271,3271,18105,2016-08-06,19:03,7,1,川崎F,甲府,等々力陸上競技場,1,27.6,82.0,20016,55,6,8,2016,0,19,10,26827,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
3272,3272,18106,2016-08-06,19:04,7,1,新潟,神戸,デンカビッグスワンスタジアム,1,25.4,90.0,18467,10,6,8,2016,0,19,13,41684,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4
3273,3273,18107,2016-08-06,19:04,7,1,G大阪,鳥栖,市立吹田サッカースタジアム,12,29.9,68.0,17355,36,6,8,2016,0,19,2,39694,27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
3274,3274,18108,2016-08-06,19:04,7,1,広島,名古屋,エディオンスタジアム広島,1,28.1,79.0,12911,7,6,8,2016,0,19,11,36894,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3275,3275,18109,2016-08-06,18:34,7,1,鹿島,仙台,県立カシマサッカースタジアム,1,27.8,75.0,13982,52,6,8,2016,0,18,28,37496,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
3276,3276,18110,2016-08-13,19:04,8,1,仙台,柏,ユアテックスタジアム仙台,1,24.4,68.0,16873,19,6,8,2016,0,19,4,19694,17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
3277,3277,18111,2016-08-13,19:03,8,1,横浜FM,大宮,ニッパツ三ツ沢球技場,12,26.1,70.0,13009,11,6,8,2016,0,19,19,15440,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
3278,3278,18112,2016-08-13,18:34,8,1,湘南,広島,ShonanBMWスタジアム平塚,2,27.1,58.0,11376,3,6,8,2016,0,18,22,15732,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3279,3279,18113,2016-08-13,18:04,8,1,甲府,新潟,山梨中銀スタジアム,12,28.5,70.0,10135,34,6,8,2016,0,18,23,15859,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-1
3280,3280,18114,2016-08-13,19:04,8,1,磐田,G大阪,エコパスタジアム,12,28.7,71.0,23144,6,6,8,2016,0,19,24,51697,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
3281,3281,18115,2016-08-13,18:04,8,1,名古屋,浦和,豊田スタジアム,1,28.4,58.0,29508,56,6,8,2016,0,18,6,41255,20,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2
3282,3282,18116,2016-08-13,19:05,8,1,神戸,FC東京,ノエビアスタジアム神戸,1,28.0,83.0,13419,12,6,8,2016,0,19,25,28425,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-2
3283,3283,18117,2016-08-13,19:04,8,1,鳥栖,川崎F,ベストアメニティスタジアム,1,26.7,81.0,19477,15,6,8,2016,0,19,27,24130,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
3284,3284,18118,2016-08-14,19:04,8,2,福岡,鹿島,レベルファイブスタジアム,1,31.8,68.0,16530,20,0,8,2016,0,19,26,22331,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
3285,3285,18119,2016-08-20,18:33,9,1,鹿島,湘南,県立カシマサッカースタジアム,12,26.5,90.0,14233,52,6,8,2016,0,18,28,37496,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,-1
