,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,venue_id,day_of_the_week,month,year,kick_off_time_hour,home_team_id,capacity,away_team_id
3081,17915,2016-03-12,14:02,3,2,仙台,鹿島,ユアテックスタジアム仙台,12,12.1,35.0,15826,19,6,3,2016,14,4,19694,28
3082,17916,2016-03-12,14:04,3,2,浦和,福岡,埼玉スタジアム2002,12,10.5,52.0,27946,29,6,3,2016,14,20,62010,26
3083,17917,2016-03-12,15:04,3,2,新潟,横浜FM,デンカビッグスワンスタジアム,1,6.5,37.0,20771,10,6,3,2016,15,13,41684,19
3084,17918,2016-03-12,16:04,3,2,鳥栖,甲府,ベストアメニティスタジアム,1,14.2,51.0,8697,15,6,3,2016,16,27,24130,23
3085,17919,2016-03-12,18:30,3,2,柏,磐田,日立柏サッカー場,12,7.1,62.0,10280,42,6,3,2016,18,17,15109,24
3086,17920,2016-03-12,19:04,3,2,川崎F,名古屋,等々力陸上競技場,12,10.6,54.0,16513,55,6,3,2016,19,10,26827,6
3087,17921,2016-03-19,13:03,4,1,横浜FM,鳥栖,ニッパツ三ツ沢球技場,34,16.6,89.0,10436,11,6,3,2016,13,19,15440,27
3088,17922,2016-03-19,14:04,4,1,甲府,川崎F,山梨中銀スタジアム,1,21.9,58.0,9567,34,6,3,2016,14,23,15859,10
3089,17923,2016-03-19,14:03,4,1,新潟,柏,デンカビッグスワンスタジアム,12,15.7,78.0,14627,10,6,3,2016,14,13,41684,17
3090,17924,2016-03-19,14:04,4,1,名古屋,仙台,パロマ瑞穂スタジアム,1,21.8,62.0,9232,13,6,3,2016,14,6,20223,4
3091,17925,2016-03-19,15:04,4,1,鹿島,FC東京,県立カシマサッカースタジアム,21,18.2,85.0,15996,52,6,3,2016,15,28,37496,1
3092,17926,2016-03-19,16:05,4,1,神戸,G大阪,ノエビアスタジアム神戸,13,18.0,69.0,16026,12,6,3,2016,16,25,28425,2
3093,17927,2016-03-19,19:04,4,1,磐田,福岡,ヤマハスタジアム(磐田),1,18.3,87.0,11002,17,6,3,2016,19,24,15165,26
3094,17928,2016-03-20,16:04,4,2,大宮,広島,NACK5スタジアム大宮,1,16.5,32.0,13452,1,0,3,2016,16,8,15491,11
3095,17929,2016-03-20,16:04,4,2,湘南,浦和,ShonanBMWスタジアム平塚,14,13.1,67.0,14419,3,0,3,2016,16,22,15732,20
3096,17930,2016-04-01,19:34,5,1,浦和,甲府,埼玉スタジアム2002,12,13.3,58.0,22766,29,5,4,2016,19,20,62010,23
3097,17931,2016-04-01,19:34,5,1,広島,仙台,エディオンスタジアム広島,12,15.4,84.0,9587,7,5,4,2016,19,11,36894,4
3098,17932,2016-04-02,14:03,5,2,福岡,新潟,レベルファイブスタジアム,9,22.3,58.0,9479,20,6,4,2016,14,26,22331,13
3099,17933,2016-04-02,15:03,5,2,川崎F,鹿島,等々力陸上競技場,12,16.2,53.0,23955,55,6,4,2016,15,10,26827,28
3100,17934,2016-04-02,15:04,5,2,鳥栖,柏,ベストアメニティスタジアム,1,23.7,48.0,9144,15,6,4,2016,15,27,24130,17
3101,17935,2016-04-02,16:04,5,2,大宮,磐田,NACK5スタジアム大宮,12,15.2,52.0,11271,1,6,4,2016,16,8,15491,24
3102,17936,2016-04-02,16:03,5,2,FC東京,名古屋,味の素スタジアム,12,13.7,53.0,20249,27,6,4,2016,16,1,48999,6
3103,17937,2016-04-02,18:34,5,2,湘南,神戸,ShonanBMWスタジアム平塚,12,12.9,66.0,8052,3,6,4,2016,18,22,15732,25
3104,17938,2016-04-02,19:04,5,2,G大阪,横浜FM,市立吹田サッカースタジアム,12,19.1,61.0,34231,36,6,4,2016,19,2,39694,19
3105,17939,2016-04-10,13:05,6,1,横浜FM,浦和,日産スタジアム,1,22.7,49.0,38382,41,0,4,2016,13,19,72081,20
3106,17940,2016-04-10,13:04,6,1,名古屋,大宮,豊田スタジアム,12,24.4,37.0,12417,56,0,4,2016,13,6,41255,8
3107,17941,2016-04-10,13:05,6,1,神戸,福岡,ノエビアスタジアム神戸,12,22.0,62.0,21254,12,0,4,2016,13,25,28425,26
3108,17942,2016-04-10,14:04,6,1,仙台,G大阪,ユアテックスタジアム仙台,12,15.1,51.0,18011,19,0,4,2016,14,4,19694,2
3109,17943,2016-04-10,14:04,6,1,甲府,湘南,山梨中銀スタジアム,12,22.4,31.0,10027,34,0,4,2016,14,23,15859,22
3110,17944,2016-04-10,15:03,6,1,川崎F,鳥栖,等々力陸上競技場,12,22.7,45.0,18402,55,0,4,2016,15,10,26827,27
3111,17945,2016-04-10,16:04,6,1,鹿島,広島,県立カシマサッカースタジアム,12,17.2,73.0,19764,52,0,4,2016,16,28,37496,11
3112,17946,2016-04-10,16:04,6,1,新潟,磐田,デンカビッグスワンスタジアム,12,11.6,62.0,18210,10,0,4,2016,16,13,41684,24
3113,17947,2016-04-10,19:04,6,1,柏,FC東京,日立柏サッカー場,12,13.7,76.0,10470,42,0,4,2016,19,17,15109,1
3114,17948,2016-04-15,19:04,7,1,G大阪,柏,市立吹田サッカースタジアム,12,18.0,26.0,13731,36,5,4,2016,19,2,39694,17
3115,17949,2016-04-15,19:34,7,1,広島,新潟,エディオンスタジアム広島,1,16.1,58.0,8602,7,5,4,2016,19,11,36894,13
3116,17950,2016-06-02,19:04,7,3,福岡,名古屋,レベルファイブスタジアム,1,20.8,63.0,5870,20,4,6,2016,19,26,22331,6
3117,17951,2016-04-16,14:04,7,2,浦和,仙台,埼玉スタジアム2002,1,20.0,53.0,31012,29,6,4,2016,14,20,62010,4
3118,17952,2016-04-16,15:03,7,2,FC東京,川崎F,味の素スタジアム,1,22.0,42.0,29208,27,6,4,2016,15,1,48999,10
3119,17953,2016-04-16,16:04,7,2,大宮,甲府,NACK5スタジアム大宮,2,21.2,37.0,9659,1,6,4,2016,16,8,15491,23
3120,17954,2016-04-16,16:04,7,2,湘南,鹿島,ShonanBMWスタジアム平塚,9,19.7,65.0,13039,3,6,4,2016,16,22,15732,28
3121,17955,2016-06-02,19:04,7,3,鳥栖,神戸,ベストアメニティスタジアム,1,23.2,59.0,6499,15,4,6,2016,19,27,24130,25
3122,17956,2016-04-16,18:30,7,2,磐田,横浜FM,ヤマハスタジアム(磐田),1,17.4,85.0,14385,17,6,4,2016,18,24,15165,19
3123,17957,2016-04-24,13:04,8,1,名古屋,新潟,パロマ瑞穂スタジアム,1,27.2,38.0,8957,13,0,4,2016,13,6,20223,13
3124,17958,2016-04-24,13:05,8,1,神戸,仙台,ノエビアスタジアム神戸,1,21.8,43.0,12678,12,0,4,2016,13,25,28425,4
3125,17959,2016-04-24,13:04,8,1,福岡,G大阪,レベルファイブスタジアム,1,21.7,53.0,18508,20,0,4,2016,13,26,22331,2
3126,17960,2016-04-24,14:04,8,1,横浜FM,広島,日産スタジアム,13,19.4,38.0,25106,41,0,4,2016,14,19,72081,11
3127,17961,2016-04-24,14:04,8,1,甲府,FC東京,山梨中銀スタジアム,12,24.9,51.0,12123,34,0,4,2016,14,23,15859,1
3128,17962,2016-04-24,16:04,8,1,鹿島,柏,県立カシマサッカースタジアム,2,17.6,66.0,15914,52,0,4,2016,16,28,37496,17
3129,17963,2016-04-24,16:03,8,1,川崎F,浦和,等々力陸上競技場,12,20.0,41.0,25450,55,0,4,2016,16,10,26827,20
3130,17964,2016-04-24,16:04,8,1,鳥栖,磐田,ベストアメニティスタジアム,1,23.2,55.0,9332,15,0,4,2016,16,27,24130,24
3131,17965,2016-04-24,18:04,8,1,湘南,大宮,ShonanBMWスタジアム平塚,12,18.7,51.0,9080,3,0,4,2016,18,22,15732,8
3132,17966,2016-04-29,13:03,9,1,G大阪,川崎F,市立吹田サッカースタジアム,26,17.7,56.0,33941,36,5,4,2016,13,2,39694,10
3133,17967,2016-04-29,14:04,9,1,浦和,名古屋,埼玉スタジアム2002,1,17.8,33.0,42547,29,5,4,2016,14,20,62010,6
3134,17968,2016-04-29,14:04,9,1,磐田,広島,ヤマハスタジアム(磐田),1,20.6,32.0,14379,17,5,4,2016,14,24,15165,11
3135,17969,2016-04-29,17:04,9,1,FC東京,福岡,味の素スタジアム,1,15.5,38.0,23625,27,5,4,2016,17,1,48999,26
3136,17970,2016-04-30,14:03,9,2,仙台,鳥栖,ユアテックスタジアム仙台,1,18.2,31.0,14032,19,6,4,2016,14,4,19694,27
3137,17971,2016-04-30,15:03,9,2,大宮,鹿島,NACK5スタジアム大宮,1,23.0,42.0,12594,1,6,4,2016,15,8,15491,28
3138,17972,2016-04-30,15:04,9,2,柏,神戸,日立柏サッカー場,1,20.5,52.0,11382,42,6,4,2016,15,17,15109,25
3139,17973,2016-04-30,18:33,9,2,新潟,甲府,デンカビッグスワンスタジアム,12,15.4,63.0,17607,10,6,4,2016,18,13,41684,23
3140,17974,2016-04-30,19:04,9,2,横浜FM,湘南,日産スタジアム,1,19.4,62.0,26518,41,6,4,2016,19,19,72081,22
3141,17975,2016-05-04,13:04,10,1,鳥栖,湘南,ベストアメニティスタジアム,1,26.1,38.0,20219,15,3,5,2016,13,27,24130,22
3142,17976,2016-05-04,14:03,10,1,川崎F,仙台,等々力陸上競技場,1,27.1,27.0,23812,55,3,5,2016,14,10,26827,4
3143,17977,2016-05-04,14:04,10,1,名古屋,横浜FM,豊田スタジアム,1,21.6,38.0,27669,56,3,5,2016,14,6,41255,19
3144,17978,2016-05-04,14:04,10,1,福岡,大宮,レベルファイブスタジアム,1,26.6,25.0,12418,20,3,5,2016,14,26,22331,8
3145,17979,2016-05-04,16:04,10,1,鹿島,新潟,県立カシマサッカースタジアム,1,23.0,44.0,24805,52,3,5,2016,16,28,37496,13
3146,17980,2016-05-04,16:05,10,1,神戸,磐田,ノエビアスタジアム神戸,1,21.3,60.0,17038,12,3,5,2016,16,25,28425,24
3147,17981,2016-05-04,19:04,10,1,甲府,柏,山梨中銀スタジアム,1,21.6,28.0,11338,34,3,5,2016,19,23,15859,17
3148,17982,2016-06-15,19:03,10,2,FC東京,広島,味の素スタジアム,12,24.7,70.0,15358,27,3,6,2016,19,1,48999,11
3149,17983,2016-06-15,19:04,10,2,G大阪,浦和,市立吹田サッカースタジアム,1,27.3,67.0,29397,36,3,6,2016,19,2,39694,20
3150,17984,2016-05-08,13:03,11,1,柏,川崎F,日立柏サッカー場,20,27.3,25.0,13977,42,0,5,2016,13,17,15109,10
3151,17985,2016-05-08,13:04,11,1,名古屋,神戸,豊田スタジアム,2,22.0,23.0,15000,56,0,5,2016,13,6,41255,25
3152,17986,2016-05-08,14:03,11,1,横浜FM,甲府,日産スタジアム,1,26.1,46.0,18021,41,0,5,2016,14,19,72081,23
3153,17987,2016-05-08,15:04,11,1,仙台,福岡,ユアテックスタジアム仙台,1,22.1,33.0,12504,19,0,5,2016,15,4,19694,26
3154,17988,2016-05-08,16:04,11,1,大宮,浦和,NACK5スタジアム大宮,1,24.4,42.0,13880,1,0,5,2016,16,8,15491,20
3155,17989,2016-05-08,16:04,11,1,湘南,FC東京,ShonanBMWスタジアム平塚,1,20.9,68.0,13029,3,0,5,2016,16,22,15732,1
3156,17990,2016-05-08,16:03,11,1,新潟,G大阪,デンカビッグスワンスタジアム,1,20.5,36.0,27439,10,0,5,2016,16,13,41684,2
3157,17991,2016-05-08,16:04,11,1,広島,鳥栖,エディオンスタジアム広島,12,21.3,45.0,16733,7,0,5,2016,16,11,36894,27
3158,17992,2016-05-08,19:04,11,1,磐田,鹿島,ヤマハスタジアム(磐田),1,20.6,64.0,14155,17,0,5,2016,19,24,15165,28
3159,17993,2016-05-13,19:04,12,1,FC東京,鳥栖,味の素スタジアム,1,20.6,70.0,13046,27,5,5,2016,19,1,48999,27
3160,17994,2016-05-13,19:04,12,1,G大阪,磐田,市立吹田サッカースタジアム,1,22.7,51.0,17299,36,5,5,2016,19,2,39694,24
3161,17995,2016-05-13,19:34,12,1,広島,柏,エディオンスタジアム広島,1,20.0,65.0,8956,7,5,5,2016,19,11,36894,17
3162,17996,2016-05-14,14:03,12,2,仙台,大宮,ユアテックスタジアム仙台,12,23.5,46.0,12892,19,6,5,2016,14,4,19694,8
3163,17997,2016-05-14,14:04,12,2,浦和,新潟,埼玉スタジアム2002,1,22.2,42.0,33763,29,6,5,2016,14,20,62010,13
3164,17998,2016-05-14,14:03,12,2,福岡,湘南,レベルファイブスタジアム,1,24.9,65.0,8048,20,6,5,2016,14,26,22331,22
3165,17999,2016-05-14,15:04,12,2,川崎F,神戸,等々力陸上競技場,1,22.1,50.0,20215,55,6,5,2016,15,10,26827,25
3166,18000,2016-05-14,18:34,12,2,甲府,名古屋,山梨中銀スタジアム,1,24.2,50.0,10184,34,6,5,2016,18,23,15859,6
3167,18001,2016-05-14,19:04,12,2,鹿島,横浜FM,県立カシマサッカースタジアム,12,16.2,76.0,20177,52,6,5,2016,19,28,37496,19
3168,18002,2016-05-21,14:04,13,1,磐田,甲府,ヤマハスタジアム(磐田),1,23.7,61.0,13616,17,6,5,2016,14,24,15165,23
3169,18003,2016-05-21,15:03,13,1,柏,福岡,日立柏サッカー場,6,24.4,66.0,8011,42,6,5,2016,15,17,15109,26
3170,18004,2016-05-21,15:04,13,1,鳥栖,大宮,ベストアメニティスタジアム,1,28.0,46.0,7729,15,6,5,2016,15,27,24130,8
3171,18005,2016-05-21,16:05,13,1,神戸,横浜FM,ノエビアスタジアム神戸,1,26.6,31.0,15895,12,6,5,2016,16,25,28425,19
3172,18006,2016-05-21,18:04,13,1,湘南,仙台,ShonanBMWスタジアム平塚,1,21.3,65.0,11581,3,6,5,2016,18,22,15732,4
3173,18007,2016-05-21,18:34,13,1,名古屋,鹿島,豊田スタジアム,1,21.9,69.0,17499,56,6,5,2016,18,6,41255,28
3174,18008,2016-05-21,19:04,13,1,新潟,川崎F,デンカビッグスワンスタジアム,1,19.6,76.0,18363,10,6,5,2016,19,13,41684,10
3175,18009,2016-06-22,19:34,13,2,浦和,FC東京,埼玉スタジアム2002,12,23.7,74.0,24368,29,3,6,2016,19,20,62010,1
3176,18010,2016-05-21,16:04,13,1,広島,G大阪,エディオンスタジアム広島,1,26.2,41.0,17220,7,6,5,2016,16,11,36894,2
3177,18011,2016-05-29,13:05,14,1,横浜FM,柏,日産スタジアム,1,26.5,65.0,20554,41,0,5,2016,13,19,72081,17
3178,18012,2016-05-29,14:04,14,1,仙台,新潟,ユアテックスタジアム仙台,1,24.4,53.0,15049,19,0,5,2016,14,4,19694,13
3179,18013,2016-05-29,14:04,14,1,福岡,広島,レベルファイブスタジアム,29,23.3,80.0,13264,20,0,5,2016,14,26,22331,11
3180,18014,2016-05-29,15:04,14,1,鹿島,甲府,県立カシマサッカースタジアム,1,24.8,48.0,14289,52,0,5,2016,15,28,37496,23
3181,18015,2016-05-29,16:03,14,1,大宮,神戸,NACK5スタジアム大宮,26,27.0,49.0,12446,1,0,5,2016,16,8,15491,25
3182,18016,2016-05-29,16:04,14,1,鳥栖,浦和,ベストアメニティスタジアム,34,23.1,89.0,13380,15,0,5,2016,16,27,24130,20
3183,18017,2016-05-29,17:04,14,1,FC東京,G大阪,味の素スタジアム,1,24.0,64.0,37805,27,0,5,2016,17,1,48999,2
3184,18018,2016-05-29,18:04,14,1,湘南,名古屋,ShonanBMWスタジアム平塚,12,22.1,80.0,10147,3,0,5,2016,18,22,15732,6
3185,18019,2016-05-29,19:04,14,1,川崎F,磐田,等々力陸上競技場,12,19.5,76.0,21373,55,0,5,2016,19,10,26827,24
3186,18020,2016-06-11,19:04,15,1,浦和,鹿島,埼玉スタジアム2002,1,25.4,53.0,51674,29,6,6,2016,19,20,62010,28
3187,18021,2016-06-11,19:03,15,1,柏,仙台,日立柏サッカー場,1,25.9,59.0,9534,42,6,6,2016,19,17,15109,4
3188,18022,2016-06-11,15:05,15,1,横浜FM,川崎F,日産スタジアム,1,27.8,52.0,46413,41,6,6,2016,15,19,72081,10
3189,18023,2016-06-11,15:34,15,1,甲府,福岡,山梨中銀スタジアム,1,28.2,40.0,8133,34,6,6,2016,15,23,15859,26
3190,18024,2016-06-11,14:03,15,1,新潟,大宮,デンカビッグスワンスタジアム,1,29.2,48.0,20381,10,6,6,2016,14,13,41684,8
3191,18025,2016-06-11,15:03,15,1,磐田,FC東京,エコパスタジアム,1,26.6,62.0,20969,6,6,6,2016,15,24,51697,1
3192,18026,2016-06-11,19:04,15,1,名古屋,鳥栖,パロマ瑞穂スタジアム,12,24.8,51.0,7980,13,6,6,2016,19,6,20223,27
3193,18027,2016-06-11,14:04,15,1,G大阪,湘南,市立吹田サッカースタジアム,13,32.2,47.0,22257,36,6,6,2016,14,2,39694,22
3194,18028,2016-06-11,16:05,15,1,神戸,広島,ノエビアスタジアム神戸,1,26.7,66.0,14509,12,6,6,2016,16,25,28425,11
3195,18029,2016-06-18,19:05,16,1,仙台,甲府,ユアテックスタジアム仙台,1,25.6,52.0,15166,19,6,6,2016,19,4,19694,23
3196,18030,2016-06-18,19:03,16,1,大宮,横浜FM,NACK5スタジアム大宮,1,26.4,52.0,12510,1,6,6,2016,19,8,15491,19
3197,18031,2016-06-18,19:03,16,1,FC東京,新潟,味の素スタジアム,1,26.2,59.0,24793,27,6,6,2016,19,1,48999,13
3198,18032,2016-06-18,19:04,16,1,湘南,磐田,ShonanBMWスタジアム平塚,1,25.2,64.0,11341,3,6,6,2016,19,22,15732,24
3199,18033,2016-06-18,19:03,16,1,名古屋,柏,パロマ瑞穂スタジアム,1,27.2,50.0,10517,13,6,6,2016,19,6,20223,17
3200,18034,2016-06-18,19:03,16,1,神戸,鹿島,ノエビアスタジアム神戸,1,25.0,68.0,18875,12,6,6,2016,19,25,28425,28
3201,18035,2016-06-18,19:04,16,1,広島,浦和,エディオンスタジアム広島,1,25.9,61.0,24656,7,6,6,2016,19,11,36894,20
3202,18036,2016-06-18,19:04,16,1,福岡,川崎F,レベルファイブスタジアム,21,27.6,64.0,18226,20,6,6,2016,19,26,22331,10
3203,18037,2016-06-18,19:04,16,1,鳥栖,G大阪,ベストアメニティスタジアム,14,26.3,70.0,14450,15,6,6,2016,19,27,24130,2
3204,18038,2016-06-25,19:04,17,1,鹿島,福岡,県立カシマサッカースタジアム,12,25.6,72.0,31636,52,6,6,2016,19,28,37496,26
3205,18039,2016-06-25,19:03,17,1,浦和,神戸,埼玉スタジアム2002,12,25.2,80.0,29462,29,6,6,2016,19,20,62010,25
3206,18040,2016-06-25,19:03,17,1,柏,湘南,日立柏サッカー場,12,27.4,71.0,9643,42,6,6,2016,19,17,15109,22
3207,18041,2016-06-25,19:04,17,1,川崎F,大宮,等々力陸上競技場,12,26.0,75.0,26612,55,6,6,2016,19,10,26827,8
3208,18042,2016-06-25,19:05,17,1,横浜FM,FC東京,日産スタジアム,12,25.9,63.0,21240,41,6,6,2016,19,19,72081,1
3209,18043,2016-06-25,19:04,17,1,甲府,広島,山梨中銀スタジアム,12,26.6,51.0,11816,34,6,6,2016,19,23,15859,11
3210,18044,2016-06-25,19:04,17,1,新潟,鳥栖,デンカビッグスワンスタジアム,13,24.1,72.0,19055,10,6,6,2016,19,13,41684,27
3211,18045,2016-06-25,19:04,17,1,磐田,仙台,ヤマハスタジアム(磐田),12,26.8,71.0,12070,17,6,6,2016,19,24,15165,4
3212,18046,2016-06-25,19:04,17,1,G大阪,名古屋,市立吹田サッカースタジアム,32,24.8,64.0,33546,36,6,6,2016,19,2,39694,6
3213,18047,2016-07-02,19:04,1,1,仙台,川崎F,ユアテックスタジアム仙台,12,23.4,88.0,15415,19,6,7,2016,19,4,19694,10
3214,18048,2016-07-02,18:34,1,1,鹿島,G大阪,県立カシマサッカースタジアム,1,27.0,66.0,21524,52,6,7,2016,18,28,37496,2
3215,18049,2016-07-02,19:00,1,1,大宮,名古屋,NACK5スタジアム大宮,1,30.7,62.0,10742,1,6,7,2016,19,8,15491,6
3216,18050,2016-07-02,19:04,1,1,柏,新潟,日立柏サッカー場,12,28.1,73.0,10435,42,6,7,2016,19,17,15109,13
3217,18051,2016-07-02,19:05,1,1,湘南,横浜FM,ShonanBMWスタジアム平塚,1,27.7,81.0,13677,3,6,7,2016,19,22,15732,19
3218,18052,2016-07-02,18:04,1,1,甲府,神戸,山梨中銀スタジアム,12,27.9,83.0,7011,34,6,7,2016,18,23,15859,25
3219,18053,2016-07-02,19:04,1,1,広島,磐田,エディオンスタジアム広島,12,25.7,89.0,14502,7,6,7,2016,19,11,36894,24
3220,18054,2016-07-02,19:05,1,1,福岡,浦和,レベルファイブスタジアム,12,29.0,73.0,18509,20,6,7,2016,19,26,22331,20
3221,18055,2016-07-02,19:04,1,1,鳥栖,FC東京,ベストアメニティスタジアム,12,25.6,89.0,9858,15,6,7,2016,19,27,24130,1
3222,18056,2016-07-09,19:04,2,1,浦和,柏,埼玉スタジアム2002,12,24.2,75.0,27875,29,6,7,2016,19,20,62010,17
3223,18057,2016-07-09,19:04,2,1,FC東京,甲府,味の素スタジアム,21,26.1,76.0,17978,27,6,7,2016,19,1,48999,23
3224,18058,2016-07-09,19:03,2,1,横浜FM,福岡,日産スタジアム,12,23.5,87.0,19052,41,6,7,2016,19,19,72081,26
3225,18059,2016-07-09,19:04,2,1,新潟,湘南,デンカビッグスワンスタジアム,17,25.6,82.0,16410,10,6,7,2016,19,13,41684,22
3226,18060,2016-07-09,19:04,2,1,磐田,大宮,ヤマハスタジアム(磐田),12,26.8,70.0,10416,17,6,7,2016,19,24,15165,8
3227,18061,2016-07-09,18:06,2,1,名古屋,川崎F,パロマ瑞穂スタジアム,12,26.3,67.0,16780,13,6,7,2016,18,6,20223,10
3228,18062,2016-07-09,18:33,2,1,G大阪,仙台,市立吹田サッカースタジアム,12,27.1,73.0,19482,36,6,7,2016,18,2,39694,4
3229,18063,2016-07-09,19:05,2,1,神戸,鳥栖,ノエビアスタジアム神戸,1,25.5,83.0,13008,12,6,7,2016,19,25,28425,27
3230,18064,2016-07-09,19:04,2,1,広島,鹿島,エディオンスタジアム広島,1,25.7,83.0,16551,7,6,7,2016,19,11,36894,28
3231,18065,2016-07-13,19:04,3,1,仙台,浦和,ユアテックスタジアム仙台,32,26.1,89.0,14056,19,3,7,2016,19,4,19694,20
3232,18066,2016-07-13,19:04,3,1,鹿島,名古屋,県立カシマサッカースタジアム,29,27.3,80.0,6696,52,3,7,2016,19,28,37496,6
3233,18067,2016-07-13,19:04,3,1,大宮,G大阪,NACK5スタジアム大宮,12,28.8,70.0,9873,1,3,7,2016,19,8,15491,2
3234,18068,2016-07-13,19:03,3,1,柏,広島,日立柏サッカー場,34,27.4,90.0,7090,42,3,7,2016,19,17,15109,11
3235,18069,2016-07-13,19:04,3,1,川崎F,新潟,等々力陸上競技場,12,26.4,89.0,14432,55,3,7,2016,19,10,26827,13
3236,18070,2016-07-13,19:05,3,1,横浜FM,神戸,ニッパツ三ツ沢球技場,12,25.9,86.0,7033,11,3,7,2016,19,19,15440,25
3237,18071,2016-07-13,19:04,3,1,湘南,鳥栖,ShonanBMWスタジアム平塚,12,24.8,88.0,9079,3,3,7,2016,19,22,15732,27
3238,18072,2016-07-13,19:05,3,1,甲府,磐田,山梨中銀スタジアム,12,27.2,90.0,7064,34,3,7,2016,19,23,15859,24
3239,18073,2016-07-13,19:04,3,1,福岡,FC東京,レベルファイブスタジアム,12,27.7,78.0,6497,20,3,7,2016,19,26,22331,1
3240,18074,2016-07-17,19:04,4,1,浦和,大宮,埼玉スタジアム2002,1,26.4,78.0,53951,29,0,7,2016,19,20,62010,8
3241,18075,2016-07-17,19:03,4,1,FC東京,柏,味の素スタジアム,12,27.0,77.0,22374,27,0,7,2016,19,1,48999,17
3242,18076,2016-07-17,18:04,4,1,甲府,鹿島,山梨中銀スタジアム,1,29.8,71.0,14095,34,0,7,2016,18,23,15859,28
3243,18077,2016-07-17,19:04,4,1,新潟,仙台,デンカビッグスワンスタジアム,12,26.0,88.0,19388,10,0,7,2016,19,13,41684,4
3244,18078,2016-07-17,18:34,4,1,磐田,川崎F,ヤマハスタジアム(磐田),12,27.7,81.0,14837,17,0,7,2016,18,24,15165,10
3245,18079,2016-07-17,19:04,4,1,G大阪,福岡,市立吹田サッカースタジアム,12,29.6,70.0,23540,36,0,7,2016,19,2,39694,26
3246,18080,2016-07-17,18:04,4,1,神戸,湘南,ノエビアスタジアム神戸,12,29.2,72.0,13076,12,0,7,2016,18,25,28425,22
3247,18081,2016-07-17,19:04,4,1,広島,横浜FM,エディオンスタジアム広島,12,26.4,83.0,25845,7,0,7,2016,19,11,36894,19
3248,18082,2016-07-17,19:04,4,1,鳥栖,名古屋,ベストアメニティスタジアム,1,24.9,79.0,10618,15,0,7,2016,19,27,24130,6
3249,18083,2016-07-23,19:04,5,1,仙台,湘南,ユアテックスタジアム仙台,12,23.4,67.0,13612,19,6,7,2016,19,4,19694,22
3250,18084,2016-07-23,18:34,5,1,鹿島,浦和,県立カシマサッカースタジアム,2,22.2,82.0,30249,52,6,7,2016,18,28,37496,20
3251,18085,2016-07-23,19:04,5,1,大宮,新潟,NACK5スタジアム大宮,12,24.3,60.0,12048,1,6,7,2016,19,8,15491,13
3252,18086,2016-07-23,19:03,5,1,柏,G大阪,日立柏サッカー場,12,24.1,71.0,13808,42,6,7,2016,19,17,15109,2
3253,18087,2016-07-23,18:33,5,1,川崎F,FC東京,等々力陸上競技場,13,26.3,61.0,24103,55,6,7,2016,18,10,26827,1
