,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,day_of_the_week,kick_off_time_hour,month,home_team_id,capacity,away_team_id,match_date_tear
3011,17060,"2015,9,26",19:34,12,1,名古屋,神戸,13,12,23.8,80,11570,6,19,9,6,20223,25,2015
3012,17061,"2015,9,26",15:04,12,1,鳥栖,甲府,15,1,27.1,54,9672,6,15,9,27,24130,23,2015
3013,17062,"2015,9,26",15:04,12,1,鹿島,浦和,52,12,22.8,81,29030,6,15,9,28,37496,20,2015
3014,17063,"2015,9,26",16:03,12,1,G大阪,柏,21,12,25.4,60,16438,6,16,9,2,21000,17,2015
3015,17064,"2015,10,3",14:04,13,1,仙台,横浜FM,19,1,26.0,42,15685,6,14,10,4,19694,19,2015
3016,17065,"2015,10,3",16:04,13,1,湘南,山形,3,1,23.8,60,10254,6,16,10,22,15732,9,2015
3017,17066,"2015,10,3",18:34,13,1,甲府,新潟,34,1,21.4,61,11102,6,18,10,23,15859,13,2015
3018,17067,"2015,10,3",15:04,13,1,松本,清水,47,1,21.4,52,17371,6,15,10,16,20336,21,2015
3019,17068,"2015,10,3",19:04,13,1,広島,FC東京,7,1,17.4,90,18810,6,19,10,11,36894,1,2015
3020,17069,"2015,10,3",16:04,13,1,浦和,鳥栖,29,1,25.3,55,35015,6,16,10,20,62010,27,2015
3021,17070,"2015,10,3",19:03,13,1,柏,名古屋,42,1,21.9,72,10103,6,19,10,17,15109,6,2015
3022,17071,"2015,10,4",14:04,13,2,川崎F,G大阪,55,1,26.1,37,24300,0,14,10,10,26827,2,2015
3023,17072,"2015,10,3",15:03,13,1,神戸,鹿島,12,1,24.4,34,16871,6,15,10,25,28425,28,2015
3024,17074,"2015,10,17",19:05,14,1,山形,甲府,2,1,12.8,81,8191,6,19,10,9,20784,23,2015
3025,17075,"2015,10,17",14:04,14,1,FC東京,湘南,27,26,19.9,78,22577,6,14,10,1,48999,22,2015
3026,17076,"2015,10,17",14:05,14,1,横浜FM,神戸,41,12,20.8,74,22598,6,14,10,19,72081,25,2015
3027,17077,"2015,10,17",18:33,14,1,新潟,松本,10,1,20.4,64,31324,6,18,10,13,41684,16,2015
3028,17078,"2015,10,17",14:04,14,1,清水,仙台,0,1,24.6,56,13399,6,14,10,21,20248,4,2015
3029,17079,"2015,10,17",14:05,14,1,広島,川崎F,7,1,26.9,41,19751,6,14,10,11,36894,10,2015
3030,17080,"2015,10,17",18:34,14,1,鳥栖,名古屋,15,1,21.1,54,13707,6,18,10,27,24130,6,2015
3031,17081,"2015,10,17",14:04,14,1,鹿島,柏,52,12,19.9,81,13633,6,14,10,28,37496,17,2015
3032,17082,"2015,10,17",14:03,14,1,G大阪,浦和,21,9,24.1,50,18638,6,14,10,2,21000,20,2015
3033,17083,"2015,10,24",14:03,15,1,川崎F,横浜FM,55,1,24.0,43,23701,6,14,10,10,26827,19,2015
3034,17084,"2015,10,24",14:04,15,1,甲府,広島,34,1,24.8,41,11062,6,14,10,23,15859,11,2015
3035,17085,"2015,10,24",14:03,15,1,松本,鳥栖,47,1,21.8,34,17462,6,14,10,16,20336,27,2015
3036,17086,"2015,10,24",14:04,15,1,名古屋,新潟,13,1,23.3,49,12045,6,14,10,6,20223,13,2015
3037,17087,"2015,10,24",14:04,15,1,神戸,山形,12,1,22.6,50,11508,6,14,10,25,28425,9,2015
3038,17088,"2015,10,25",14:03,15,2,仙台,G大阪,19,1,11.0,56,19263,0,14,10,4,19694,2,2015
3039,17089,"2015,10,24",14:02,15,1,FC東京,浦和,27,1,23.0,55,38952,6,14,10,1,48999,20,2015
3040,17090,"2015,10,24",14:03,15,1,湘南,鹿島,3,1,23.6,55,14227,6,14,10,22,15732,28,2015
3041,17091,"2015,10,24",14:04,15,1,清水,柏,0,1,23.8,44,12238,6,14,10,21,20248,17,2015
3042,17092,"2015,11,7",14:02,16,1,山形,清水,2,2,13.9,72,8281,6,14,11,9,20784,21,2015
3043,17093,"2015,11,7",14:02,16,1,新潟,湘南,10,12,16.2,62,25272,6,14,11,13,41684,22,2015
3044,17094,"2015,11,7",14:04,16,1,名古屋,甲府,56,12,20.3,46,16970,6,14,11,6,41255,23,2015
3045,17095,"2015,11,7",14:03,16,1,神戸,松本,12,12,21.6,56,18092,6,14,11,25,28425,16,2015
3046,17096,"2015,11,7",14:03,16,1,鳥栖,仙台,15,12,24.4,49,13860,6,14,11,27,24130,4,2015
3047,17097,"2015,11,7",14:03,16,1,鹿島,横浜FM,52,12,18.9,67,22755,6,14,11,28,37496,19,2015
3048,17098,"2015,11,7",14:03,16,1,浦和,川崎F,29,26,19.1,55,46597,6,14,11,20,62010,10,2015
3049,17099,"2015,11,7",14:03,16,1,柏,FC東京,42,12,18.8,68,12497,6,14,11,17,15109,1,2015
3050,17100,"2015,11,7",14:03,16,1,G大阪,広島,21,12,21.5,61,17435,6,14,11,2,21000,11,2015
3051,17101,"2015,11,22",13:34,17,1,FC東京,鳥栖,27,12,14.5,60,30753,0,13,11,1,48999,27,2015
3052,17102,"2015,11,22",13:33,17,1,川崎F,仙台,55,12,15.7,53,22511,0,13,11,10,26827,4,2015
3053,17103,"2015,11,22",13:35,17,1,横浜FM,松本,41,12,15.7,57,44226,0,13,11,19,72081,16,2015
3054,17104,"2015,11,22",13:34,17,1,甲府,清水,34,12,15.3,48,14036,0,13,11,23,15859,21,2015
3055,17105,"2015,11,22",13:36,17,1,広島,湘南,7,2,18.9,58,33210,0,13,11,11,36894,22,2015
3056,17106,"2015,11,22",13:33,17,1,鹿島,名古屋,52,12,15.8,58,25151,0,13,11,28,37496,6,2015
3057,17107,"2015,11,22",13:34,17,1,浦和,神戸,29,13,15.9,54,52133,0,13,11,20,62010,25,2015
3058,17108,"2015,11,22",13:33,17,1,柏,新潟,42,12,15.8,66,13127,0,13,11,17,15109,13,2015
3059,17109,"2015,11,22",13:33,17,1,G大阪,山形,21,12,18.7,46,18219,0,13,11,2,21000,9,2015
3060,17894,"2016,2,27",14:03,1,1,磐田,名古屋,17,1,13.0,34,14333,6,14,2,24,15165,6,2016
3061,17895,"2016,2,27",14:04,1,1,広島,川崎F,7,32,8.3,78,18120,6,14,2,11,36894,10,2016
3062,17896,"2016,2,27",14:05,1,1,鳥栖,福岡,15,14,14.1,74,19762,6,14,2,27,24130,26,2016
3063,17897,"2016,2,27",15:03,1,1,柏,浦和,42,1,12.1,41,13416,6,15,2,17,15109,20,2016
3064,17898,"2016,2,27",15:03,1,1,湘南,新潟,3,1,12.7,46,14058,6,15,2,22,15732,13,2016
3065,17899,"2016,2,27",15:05,1,1,神戸,甲府,12,0,16.8,56,23862,6,15,2,25,28425,23,2016
3066,17900,"2016,2,27",18:35,1,1,横浜FM,仙台,41,1,15.8,38,24898,6,18,2,19,72081,4,2016
3067,17901,"2016,2,27",19:04,1,1,FC東京,大宮,27,1,10.2,51,25776,6,19,2,1,48999,8,2016
3068,17902,"2016,2,28",14:09,1,2,G大阪,鹿島,36,1,17.8,46,32463,0,14,2,2,39694,28,2016
3069,17903,"2016,3,5",15:04,2,1,鹿島,鳥栖,52,12,13.5,63,19696,6,15,3,28,37496,27,2016
3070,17904,"2016,3,5",15:03,2,1,川崎F,湘南,55,2,16.2,74,21871,6,15,3,10,26827,22,2016
3071,17905,"2016,3,5",16:04,2,1,大宮,柏,1,12,13.5,65,12696,6,16,3,8,15491,17,2016
3072,17906,"2016,3,5",18:30,2,1,神戸,新潟,12,1,17.3,66,12487,6,18,3,25,28425,13,2016
3073,17907,"2016,3,5",19:05,2,1,福岡,横浜FM,20,1,20.5,50,16968,6,19,3,26,22331,19,2016
3074,17908,"2016,3,6",13:05,2,2,甲府,G大阪,34,12,23.6,35,14103,0,13,3,23,15859,2,2016
3075,17909,"2016,3,6",14:04,2,2,浦和,磐田,29,12,17.6,68,43826,0,14,3,20,62010,24,2016
3076,17910,"2016,3,6",15:05,2,2,名古屋,広島,56,12,18.9,68,27061,0,15,3,6,41255,11,2016
3077,17911,"2016,3,6",15:33,2,2,仙台,FC東京,19,12,14.1,68,16918,0,15,3,4,19694,1,2016
3078,17912,"2016,3,11",19:04,3,1,FC東京,神戸,27,12,6.2,65,11488,5,19,3,1,48999,25,2016
3079,17913,"2016,3,11",19:04,3,1,G大阪,大宮,36,1,7.8,47,20535,5,19,3,2,39694,8,2016
3080,17914,"2016,3,12",13:04,3,2,広島,湘南,7,12,9.8,39,13460,6,13,3,11,36894,22,2016
3081,17915,"2016,3,12",14:02,3,2,仙台,鹿島,19,12,12.1,35,15826,6,14,3,4,19694,28,2016
3082,17916,"2016,3,12",14:04,3,2,浦和,福岡,29,12,10.5,52,27946,6,14,3,20,62010,26,2016
3083,17917,"2016,3,12",15:04,3,2,新潟,横浜FM,10,1,6.5,37,20771,6,15,3,13,41684,19,2016
3084,17918,"2016,3,12",16:04,3,2,鳥栖,甲府,15,1,14.2,51,8697,6,16,3,27,24130,23,2016
3085,17919,"2016,3,12",18:30,3,2,柏,磐田,42,12,7.1,62,10280,6,18,3,17,15109,24,2016
3086,17920,"2016,3,12",19:04,3,2,川崎F,名古屋,55,12,10.6,54,16513,6,19,3,10,26827,6,2016
3087,17921,"2016,3,19",13:03,4,1,横浜FM,鳥栖,11,34,16.6,89,10436,6,13,3,19,15440,27,2016
3088,17922,"2016,3,19",14:04,4,1,甲府,川崎F,34,1,21.9,58,9567,6,14,3,23,15859,10,2016
3089,17923,"2016,3,19",14:03,4,1,新潟,柏,10,12,15.7,78,14627,6,14,3,13,41684,17,2016
3090,17924,"2016,3,19",14:04,4,1,名古屋,仙台,13,1,21.8,62,9232,6,14,3,6,20223,4,2016
3091,17925,"2016,3,19",15:04,4,1,鹿島,FC東京,52,21,18.2,85,15996,6,15,3,28,37496,1,2016
3092,17926,"2016,3,19",16:05,4,1,神戸,G大阪,12,13,18.0,69,16026,6,16,3,25,28425,2,2016
3093,17927,"2016,3,19",19:04,4,1,磐田,福岡,17,1,18.3,87,11002,6,19,3,24,15165,26,2016
3094,17928,"2016,3,20",16:04,4,2,大宮,広島,1,1,16.5,32,13452,0,16,3,8,15491,11,2016
3095,17929,"2016,3,20",16:04,4,2,湘南,浦和,3,14,13.1,67,14419,0,16,3,22,15732,20,2016
3096,17930,"2016,4,1",19:34,5,1,浦和,甲府,29,12,13.3,58,22766,5,19,4,20,62010,23,2016
3097,17931,"2016,4,1",19:34,5,1,広島,仙台,7,12,15.4,84,9587,5,19,4,11,36894,4,2016
3098,17932,"2016,4,2",14:03,5,2,福岡,新潟,20,9,22.3,58,9479,6,14,4,26,22331,13,2016
3099,17933,"2016,4,2",15:03,5,2,川崎F,鹿島,55,12,16.2,53,23955,6,15,4,10,26827,28,2016
3100,17934,"2016,4,2",15:04,5,2,鳥栖,柏,15,1,23.7,48,9144,6,15,4,27,24130,17,2016
3101,17935,"2016,4,2",16:04,5,2,大宮,磐田,1,12,15.2,52,11271,6,16,4,8,15491,24,2016
3102,17936,"2016,4,2",16:03,5,2,FC東京,名古屋,27,12,13.7,53,20249,6,16,4,1,48999,6,2016
3103,17937,"2016,4,2",18:34,5,2,湘南,神戸,3,12,12.9,66,8052,6,18,4,22,15732,25,2016
3104,17938,"2016,4,2",19:04,5,2,G大阪,横浜FM,36,12,19.1,61,34231,6,19,4,2,39694,19,2016
3105,17939,"2016,4,10",13:05,6,1,横浜FM,浦和,41,1,22.7,49,38382,0,13,4,19,72081,20,2016
3106,17940,"2016,4,10",13:04,6,1,名古屋,大宮,56,12,24.4,37,12417,0,13,4,6,41255,8,2016
3107,17941,"2016,4,10",13:05,6,1,神戸,福岡,12,12,22.0,62,21254,0,13,4,25,28425,26,2016
3108,17942,"2016,4,10",14:04,6,1,仙台,G大阪,19,12,15.1,51,18011,0,14,4,4,19694,2,2016
3109,17943,"2016,4,10",14:04,6,1,甲府,湘南,34,12,22.4,31,10027,0,14,4,23,15859,22,2016
3110,17944,"2016,4,10",15:03,6,1,川崎F,鳥栖,55,12,22.7,45,18402,0,15,4,10,26827,27,2016
3111,17945,"2016,4,10",16:04,6,1,鹿島,広島,52,12,17.2,73,19764,0,16,4,28,37496,11,2016
3112,17946,"2016,4,10",16:04,6,1,新潟,磐田,10,12,11.6,62,18210,0,16,4,13,41684,24,2016
3113,17947,"2016,4,10",19:04,6,1,柏,FC東京,42,12,13.7,76,10470,0,19,4,17,15109,1,2016
3114,17948,"2016,4,15",19:04,7,1,G大阪,柏,36,12,18.0,26,13731,5,19,4,2,39694,17,2016
3115,17949,"2016,4,15",19:34,7,1,広島,新潟,7,1,16.1,58,8602,5,19,4,11,36894,13,2016
3116,17950,"2016,6,2",19:04,7,3,福岡,名古屋,20,1,20.8,63,5870,4,19,6,26,22331,6,2016
3117,17951,"2016,4,16",14:04,7,2,浦和,仙台,29,1,20.0,53,31012,6,14,4,20,62010,4,2016
3118,17952,"2016,4,16",15:03,7,2,FC東京,川崎F,27,1,22.0,42,29208,6,15,4,1,48999,10,2016
3119,17953,"2016,4,16",16:04,7,2,大宮,甲府,1,2,21.2,37,9659,6,16,4,8,15491,23,2016
3120,17954,"2016,4,16",16:04,7,2,湘南,鹿島,3,9,19.7,65,13039,6,16,4,22,15732,28,2016
3121,17955,"2016,6,2",19:04,7,3,鳥栖,神戸,15,1,23.2,59,6499,4,19,6,27,24130,25,2016
3122,17956,"2016,4,16",18:30,7,2,磐田,横浜FM,17,1,17.4,85,14385,6,18,4,24,15165,19,2016
3123,17957,"2016,4,24",13:04,8,1,名古屋,新潟,13,1,27.2,38,8957,0,13,4,6,20223,13,2016
3124,17958,"2016,4,24",13:05,8,1,神戸,仙台,12,1,21.8,43,12678,0,13,4,25,28425,4,2016
3125,17959,"2016,4,24",13:04,8,1,福岡,G大阪,20,1,21.7,53,18508,0,13,4,26,22331,2,2016
3126,17960,"2016,4,24",14:04,8,1,横浜FM,広島,41,13,19.4,38,25106,0,14,4,19,72081,11,2016
3127,17961,"2016,4,24",14:04,8,1,甲府,FC東京,34,12,24.9,51,12123,0,14,4,23,15859,1,2016
3128,17962,"2016,4,24",16:04,8,1,鹿島,柏,52,2,17.6,66,15914,0,16,4,28,37496,17,2016
3129,17963,"2016,4,24",16:03,8,1,川崎F,浦和,55,12,20.0,41,25450,0,16,4,10,26827,20,2016
3130,17964,"2016,4,24",16:04,8,1,鳥栖,磐田,15,1,23.2,55,9332,0,16,4,27,24130,24,2016
3131,17965,"2016,4,24",18:04,8,1,湘南,大宮,3,12,18.7,51,9080,0,18,4,22,15732,8,2016
3132,17966,"2016,4,29",13:03,9,1,G大阪,川崎F,36,26,17.7,56,33941,5,13,4,2,39694,10,2016
3133,17967,"2016,4,29",14:04,9,1,浦和,名古屋,29,1,17.8,33,42547,5,14,4,20,62010,6,2016
3134,17968,"2016,4,29",14:04,9,1,磐田,広島,17,1,20.6,32,14379,5,14,4,24,15165,11,2016
3135,17969,"2016,4,29",17:04,9,1,FC東京,福岡,27,1,15.5,38,23625,5,17,4,1,48999,26,2016
3136,17970,"2016,4,30",14:03,9,2,仙台,鳥栖,19,1,18.2,31,14032,6,14,4,4,19694,27,2016
3137,17971,"2016,4,30",15:03,9,2,大宮,鹿島,1,1,23.0,42,12594,6,15,4,8,15491,28,2016
3138,17972,"2016,4,30",15:04,9,2,柏,神戸,42,1,20.5,52,11382,6,15,4,17,15109,25,2016
3139,17973,"2016,4,30",18:33,9,2,新潟,甲府,10,12,15.4,63,17607,6,18,4,13,41684,23,2016
3140,17974,"2016,4,30",19:04,9,2,横浜FM,湘南,41,1,19.4,62,26518,6,19,4,19,72081,22,2016
3141,17975,"2016,5,4",13:04,10,1,鳥栖,湘南,15,1,26.1,38,20219,3,13,5,27,24130,22,2016
3142,17976,"2016,5,4",14:03,10,1,川崎F,仙台,55,1,27.1,27,23812,3,14,5,10,26827,4,2016
3143,17977,"2016,5,4",14:04,10,1,名古屋,横浜FM,56,1,21.6,38,27669,3,14,5,6,41255,19,2016
3144,17978,"2016,5,4",14:04,10,1,福岡,大宮,20,1,26.6,25,12418,3,14,5,26,22331,8,2016
3145,17979,"2016,5,4",16:04,10,1,鹿島,新潟,52,1,23.0,44,24805,3,16,5,28,37496,13,2016
3146,17980,"2016,5,4",16:05,10,1,神戸,磐田,12,1,21.3,60,17038,3,16,5,25,28425,24,2016
3147,17981,"2016,5,4",19:04,10,1,甲府,柏,34,1,21.6,28,11338,3,19,5,23,15859,17,2016
3148,17982,"2016,6,15",19:03,10,2,FC東京,広島,27,12,24.7,70,15358,3,19,6,1,48999,11,2016
3149,17983,"2016,6,15",19:04,10,2,G大阪,浦和,36,1,27.3,67,29397,3,19,6,2,39694,20,2016
3150,17984,"2016,5,8",13:03,11,1,柏,川崎F,42,20,27.3,25,13977,0,13,5,17,15109,10,2016
3151,17985,"2016,5,8",13:04,11,1,名古屋,神戸,56,2,22.0,23,15000,0,13,5,6,41255,25,2016
3152,17986,"2016,5,8",14:03,11,1,横浜FM,甲府,41,1,26.1,46,18021,0,14,5,19,72081,23,2016
3153,17987,"2016,5,8",15:04,11,1,仙台,福岡,19,1,22.1,33,12504,0,15,5,4,19694,26,2016
3154,17988,"2016,5,8",16:04,11,1,大宮,浦和,1,1,24.4,42,13880,0,16,5,8,15491,20,2016
3155,17989,"2016,5,8",16:04,11,1,湘南,FC東京,3,1,20.9,68,13029,0,16,5,22,15732,1,2016
3156,17990,"2016,5,8",16:03,11,1,新潟,G大阪,10,1,20.5,36,27439,0,16,5,13,41684,2,2016
3157,17991,"2016,5,8",16:04,11,1,広島,鳥栖,7,12,21.3,45,16733,0,16,5,11,36894,27,2016
3158,17992,"2016,5,8",19:04,11,1,磐田,鹿島,17,1,20.6,64,14155,0,19,5,24,15165,28,2016
3159,17993,"2016,5,13",19:04,12,1,FC東京,鳥栖,27,1,20.6,70,13046,5,19,5,1,48999,27,2016
3160,17994,"2016,5,13",19:04,12,1,G大阪,磐田,36,1,22.7,51,17299,5,19,5,2,39694,24,2016
3161,17995,"2016,5,13",19:34,12,1,広島,柏,7,1,20.0,65,8956,5,19,5,11,36894,17,2016
3162,17996,"2016,5,14",14:03,12,2,仙台,大宮,19,12,23.5,46,12892,6,14,5,4,19694,8,2016
3163,17997,"2016,5,14",14:04,12,2,浦和,新潟,29,1,22.2,42,33763,6,14,5,20,62010,13,2016
3164,17998,"2016,5,14",14:03,12,2,福岡,湘南,20,1,24.9,65,8048,6,14,5,26,22331,22,2016
3165,17999,"2016,5,14",15:04,12,2,川崎F,神戸,55,1,22.1,50,20215,6,15,5,10,26827,25,2016
3166,18000,"2016,5,14",18:34,12,2,甲府,名古屋,34,1,24.2,50,10184,6,18,5,23,15859,6,2016
3167,18001,"2016,5,14",19:04,12,2,鹿島,横浜FM,52,12,16.2,76,20177,6,19,5,28,37496,19,2016
3168,18002,"2016,5,21",14:04,13,1,磐田,甲府,17,1,23.7,61,13616,6,14,5,24,15165,23,2016
3169,18003,"2016,5,21",15:03,13,1,柏,福岡,42,6,24.4,66,8011,6,15,5,17,15109,26,2016
3170,18004,"2016,5,21",15:04,13,1,鳥栖,大宮,15,1,28.0,46,7729,6,15,5,27,24130,8,2016
3171,18005,"2016,5,21",16:05,13,1,神戸,横浜FM,12,1,26.6,31,15895,6,16,5,25,28425,19,2016
3172,18006,"2016,5,21",18:04,13,1,湘南,仙台,3,1,21.3,65,11581,6,18,5,22,15732,4,2016
3173,18007,"2016,5,21",18:34,13,1,名古屋,鹿島,56,1,21.9,69,17499,6,18,5,6,41255,28,2016
3174,18008,"2016,5,21",19:04,13,1,新潟,川崎F,10,1,19.6,76,18363,6,19,5,13,41684,10,2016
3175,18009,"2016,6,22",19:34,13,2,浦和,FC東京,29,12,23.7,74,24368,3,19,6,20,62010,1,2016
3176,18010,"2016,5,21",16:04,13,1,広島,G大阪,7,1,26.2,41,17220,6,16,5,11,36894,2,2016
3177,18011,"2016,5,29",13:05,14,1,横浜FM,柏,41,1,26.5,65,20554,0,13,5,19,72081,17,2016
3178,18012,"2016,5,29",14:04,14,1,仙台,新潟,19,1,24.4,53,15049,0,14,5,4,19694,13,2016
3179,18013,"2016,5,29",14:04,14,1,福岡,広島,20,29,23.3,80,13264,0,14,5,26,22331,11,2016
3180,18014,"2016,5,29",15:04,14,1,鹿島,甲府,52,1,24.8,48,14289,0,15,5,28,37496,23,2016
3181,18015,"2016,5,29",16:03,14,1,大宮,神戸,1,26,27.0,49,12446,0,16,5,8,15491,25,2016
3182,18016,"2016,5,29",16:04,14,1,鳥栖,浦和,15,34,23.1,89,13380,0,16,5,27,24130,20,2016
3183,18017,"2016,5,29",17:04,14,1,FC東京,G大阪,27,1,24.0,64,37805,0,17,5,1,48999,2,2016
3184,18018,"2016,5,29",18:04,14,1,湘南,名古屋,3,12,22.1,80,10147,0,18,5,22,15732,6,2016
3185,18019,"2016,5,29",19:04,14,1,川崎F,磐田,55,12,19.5,76,21373,0,19,5,10,26827,24,2016
3186,18020,"2016,6,11",19:04,15,1,浦和,鹿島,29,1,25.4,53,51674,6,19,6,20,62010,28,2016
3187,18021,"2016,6,11",19:03,15,1,柏,仙台,42,1,25.9,59,9534,6,19,6,17,15109,4,2016
3188,18022,"2016,6,11",15:05,15,1,横浜FM,川崎F,41,1,27.8,52,46413,6,15,6,19,72081,10,2016
3189,18023,"2016,6,11",15:34,15,1,甲府,福岡,34,1,28.2,40,8133,6,15,6,23,15859,26,2016
3190,18024,"2016,6,11",14:03,15,1,新潟,大宮,10,1,29.2,48,20381,6,14,6,13,41684,8,2016
3191,18025,"2016,6,11",15:03,15,1,磐田,FC東京,6,1,26.6,62,20969,6,15,6,24,51697,1,2016
3192,18026,"2016,6,11",19:04,15,1,名古屋,鳥栖,13,12,24.8,51,7980,6,19,6,6,20223,27,2016
3193,18027,"2016,6,11",14:04,15,1,G大阪,湘南,36,13,32.2,47,22257,6,14,6,2,39694,22,2016
3194,18028,"2016,6,11",16:05,15,1,神戸,広島,12,1,26.7,66,14509,6,16,6,25,28425,11,2016
3195,18029,"2016,6,18",19:05,16,1,仙台,甲府,19,1,25.6,52,15166,6,19,6,4,19694,23,2016
3196,18030,"2016,6,18",19:03,16,1,大宮,横浜FM,1,1,26.4,52,12510,6,19,6,8,15491,19,2016
3197,18031,"2016,6,18",19:03,16,1,FC東京,新潟,27,1,26.2,59,24793,6,19,6,1,48999,13,2016
3198,18032,"2016,6,18",19:04,16,1,湘南,磐田,3,1,25.2,64,11341,6,19,6,22,15732,24,2016
3199,18033,"2016,6,18",19:03,16,1,名古屋,柏,13,1,27.2,50,10517,6,19,6,6,20223,17,2016
3200,18034,"2016,6,18",19:03,16,1,神戸,鹿島,12,1,25.0,68,18875,6,19,6,25,28425,28,2016
3201,18035,"2016,6,18",19:04,16,1,広島,浦和,7,1,25.9,61,24656,6,19,6,11,36894,20,2016
3202,18036,"2016,6,18",19:04,16,1,福岡,川崎F,20,21,27.6,64,18226,6,19,6,26,22331,10,2016
3203,18037,"2016,6,18",19:04,16,1,鳥栖,G大阪,15,14,26.3,70,14450,6,19,6,27,24130,2,2016
3204,18038,"2016,6,25",19:04,17,1,鹿島,福岡,52,12,25.6,72,31636,6,19,6,28,37496,26,2016
3205,18039,"2016,6,25",19:03,17,1,浦和,神戸,29,12,25.2,80,29462,6,19,6,20,62010,25,2016
3206,18040,"2016,6,25",19:03,17,1,柏,湘南,42,12,27.4,71,9643,6,19,6,17,15109,22,2016
3207,18041,"2016,6,25",19:04,17,1,川崎F,大宮,55,12,26.0,75,26612,6,19,6,10,26827,8,2016
3208,18042,"2016,6,25",19:05,17,1,横浜FM,FC東京,41,12,25.9,63,21240,6,19,6,19,72081,1,2016
3209,18043,"2016,6,25",19:04,17,1,甲府,広島,34,12,26.6,51,11816,6,19,6,23,15859,11,2016
3210,18044,"2016,6,25",19:04,17,1,新潟,鳥栖,10,13,24.1,72,19055,6,19,6,13,41684,27,2016
3211,18045,"2016,6,25",19:04,17,1,磐田,仙台,17,12,26.8,71,12070,6,19,6,24,15165,4,2016
3212,18046,"2016,6,25",19:04,17,1,G大阪,名古屋,36,32,24.8,64,33546,6,19,6,2,39694,6,2016
3213,18047,"2016,7,2",19:04,1,1,仙台,川崎F,19,12,23.4,88,15415,6,19,7,4,19694,10,2016
3214,18048,"2016,7,2",18:34,1,1,鹿島,G大阪,52,1,27.0,66,21524,6,18,7,28,37496,2,2016
3215,18049,"2016,7,2",19:00,1,1,大宮,名古屋,1,1,30.7,62,10742,6,19,7,8,15491,6,2016
3216,18050,"2016,7,2",19:04,1,1,柏,新潟,42,12,28.1,73,10435,6,19,7,17,15109,13,2016
3217,18051,"2016,7,2",19:05,1,1,湘南,横浜FM,3,1,27.7,81,13677,6,19,7,22,15732,19,2016
3218,18052,"2016,7,2",18:04,1,1,甲府,神戸,34,12,27.9,83,7011,6,18,7,23,15859,25,2016
3219,18053,"2016,7,2",19:04,1,1,広島,磐田,7,12,25.7,89,14502,6,19,7,11,36894,24,2016
3220,18054,"2016,7,2",19:05,1,1,福岡,浦和,20,12,29.0,73,18509,6,19,7,26,22331,20,2016
3221,18055,"2016,7,2",19:04,1,1,鳥栖,FC東京,15,12,25.6,89,9858,6,19,7,27,24130,1,2016
3222,18056,"2016,7,9",19:04,2,1,浦和,柏,29,12,24.2,75,27875,6,19,7,20,62010,17,2016
3223,18057,"2016,7,9",19:04,2,1,FC東京,甲府,27,21,26.1,76,17978,6,19,7,1,48999,23,2016
3224,18058,"2016,7,9",19:03,2,1,横浜FM,福岡,41,12,23.5,87,19052,6,19,7,19,72081,26,2016
3225,18059,"2016,7,9",19:04,2,1,新潟,湘南,10,17,25.6,82,16410,6,19,7,13,41684,22,2016
3226,18060,"2016,7,9",19:04,2,1,磐田,大宮,17,12,26.8,70,10416,6,19,7,24,15165,8,2016
3227,18061,"2016,7,9",18:06,2,1,名古屋,川崎F,13,12,26.3,67,16780,6,18,7,6,20223,10,2016
3228,18062,"2016,7,9",18:33,2,1,G大阪,仙台,36,12,27.1,73,19482,6,18,7,2,39694,4,2016
3229,18063,"2016,7,9",19:05,2,1,神戸,鳥栖,12,1,25.5,83,13008,6,19,7,25,28425,27,2016
3230,18064,"2016,7,9",19:04,2,1,広島,鹿島,7,1,25.7,83,16551,6,19,7,11,36894,28,2016
3231,18065,"2016,7,13",19:04,3,1,仙台,浦和,19,32,26.1,89,14056,3,19,7,4,19694,20,2016
3232,18066,"2016,7,13",19:04,3,1,鹿島,名古屋,52,29,27.3,80,6696,3,19,7,28,37496,6,2016
3233,18067,"2016,7,13",19:04,3,1,大宮,G大阪,1,12,28.8,70,9873,3,19,7,8,15491,2,2016
3234,18068,"2016,7,13",19:03,3,1,柏,広島,42,34,27.4,90,7090,3,19,7,17,15109,11,2016
3235,18069,"2016,7,13",19:04,3,1,川崎F,新潟,55,12,26.4,89,14432,3,19,7,10,26827,13,2016
3236,18070,"2016,7,13",19:05,3,1,横浜FM,神戸,11,12,25.9,86,7033,3,19,7,19,15440,25,2016
3237,18071,"2016,7,13",19:04,3,1,湘南,鳥栖,3,12,24.8,88,9079,3,19,7,22,15732,27,2016
3238,18072,"2016,7,13",19:05,3,1,甲府,磐田,34,12,27.2,90,7064,3,19,7,23,15859,24,2016
3239,18073,"2016,7,13",19:04,3,1,福岡,FC東京,20,12,27.7,78,6497,3,19,7,26,22331,1,2016
3240,18074,"2016,7,17",19:04,4,1,浦和,大宮,29,1,26.4,78,53951,0,19,7,20,62010,8,2016
3241,18075,"2016,7,17",19:03,4,1,FC東京,柏,27,12,27.0,77,22374,0,19,7,1,48999,17,2016
3242,18076,"2016,7,17",18:04,4,1,甲府,鹿島,34,1,29.8,71,14095,0,18,7,23,15859,28,2016
3243,18077,"2016,7,17",19:04,4,1,新潟,仙台,10,12,26.0,88,19388,0,19,7,13,41684,4,2016
